P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: 13-ClHexaFC3
10;185;0.764319396106855000;0.00570420441776403;0.1039746091859640;0.0007759745834985290;0.4099718371525970;;;
10;186;0.766335627528054000;0.00569051820621722;0.1037581446286910;0.0007704686952340220;0.4075857350592650;;;
10;187;0.768327773691728000;0.00567696073833688;0.1035414055436590;0.0007650387167956370;0.4052342619479260;;;
10;188;0.770363171116004000;0.00566402610341727;0.1033243905328860;0.0007596833117685740;0.4029168376729130;;;
10;189;0.772351260115099000;0.00565104064101662;0.1031070981858820;0.0007544007918610490;0.4006326924532970;;;
10;190;0.774363667900669000;0.00563852470003021;0.1028895270794900;0.0007491895137396210;0.3983810766554550;;;
10;191;0.776356897524313000;0.00562615444220597;0.1026716757777250;0.0007440478813386070;0.3961612621459050;;;
10;192;0.778347150044884000;0.00561404554955449;0.1024535428316050;0.0007389747057424110;0.3939727342893930;;;
10;193;0.780346866717375000;0.00560228181331164;0.1022351267789850;0.0007339684643636250;0.3918147978623320;;;
10;194;0.782348356727442000;0.00559080161189982;0.1020164261443850;0.0007290276701213670;0.3896867732029610;;;
10;195;0.784343783147639000;0.00557954622511867;0.1017974394388130;0.0007241512346387300;0.3875881907008600;;;
10;196;0.786325163792850000;0.00556845424851642;0.1015781651595900;0.0007193377388701150;0.3855184012752240;;;
10;197;0.788342109782155000;0.00555786871684251;0.1013586017901720;0.0007145854510146150;0.3834765848004440;;;
10;198;0.790324974829058000;0.00554729768522702;0.1011387477999590;0.0007098937265380260;0.3814625012725760;;;
10;199;0.792302730997277000;0.00553694162900747;0.1009186016441150;0.0007052612400832970;0.3794755432994810;;;
10;200;0.794288141320015000;0.00552688481600804;0.1006981617633770;0.0007006867058659750;0.3775151217930130;;;
10;201;0.796260616696328000;0.00551698162062815;0.1004774265838580;0.0006961691990382170;0.3755808394592350;;;
10;202;0.798241346670352000;0.00550737190097342;0.1002563945168550;0.0006917071539305430;0.3736719509060100;;;
10;203;0.800243413541982000;0.00549814275892810;0.1000350639586460;0.0006872997056092420;0.3717880860117910;;;
10;204;0.802199380175262000;0.00548882891209276;0.0998134332902863;0.0006829460007052990;0.3699288791344360;;;
10;205;0.804168677127725000;0.00547983468127099;0.0995915008774029;0.0006786448863154900;0.3680938003997230;;;
10;206;0.806147459805864000;0.00547112836612076;0.0993692650699826;0.0006743952340628590;0.3662823305964480;;;
10;207;0.808136113883271000;0.00546270998055712;0.0991467242021576;0.0006701962584447770;0.3644941343800820;;;
10;208;0.810083192565467000;0.00545422551409807;0.0989238765919867;0.0006660465698007910;0.3627285457607330;;;
10;209;0.812055670632517000;0.00544612829111235;0.0987007205412327;0.0006619457334422520;0.3609854161080470;;;
10;210;0.814036698630706000;0.00543829957445168;0.0984772543351366;0.0006578927107890740;0.3592642664001280;;;
10;211;0.815996032906756000;0.00543053333639799;0.0982534762421862;0.0006538864855132830;0.3575646273598020;;;
10;212;0.817962193195526000;0.00542301880568841;0.0980293845138818;0.0006499263659754060;0.3558862051239090;;;
10;213;0.819911276491511000;0.00541559115599094;0.0978049773844970;0.0006460110815915330;0.3542283869526290;;;
10;214;0.821878714367751000;0.00540848831678045;0.0975802530708351;0.0006421405609562280;0.3525912153750310;;;
10;215;0.823833882338684000;0.00540149940565097;0.0973552097719812;0.0006383132801330880;0.3509739346760120;;;
10;216;0.825774649360627000;0.00539461009972969;0.0971298456690495;0.0006345286172651840;0.3493762818373340;;;
10;217;0.827736884355288000;0.00538805359162928;0.0969041589249265;0.0006307859555466590;0.3477979953519820;;;
10;218;0.829689628160785000;0.00538162630106952;0.0966781476840080;0.0006270846888471830;0.3462388183382600;;;
10;219;0.831637513271186000;0.00537535286886763;0.0964518100719332;0.0006234236740215180;0.3446981957457550;;;
10;220;0.833594290850264000;0.00536932337894184;0.0962251441953115;0.0006198026090641040;0.3431760353303690;;;
10;221;0.835530763964135000;0.00536334396635687;0.0959981481414464;0.0006162203844812120;0.3416717967924460;;;
10;222;0.837481123494149000;0.00535763361383242;0.0957708199780523;0.0006126764531693840;0.3401852492403540;;;
10;223;0.839427443637019000;0.00535207608481167;0.0955431577529667;0.0006091702785668740;0.3387161665242120;;;
10;224;0.841356123261074000;0.00534658412999539;0.0953151594938574;0.0006057013255250350;0.3372643221849640;;;
10;225;0.843304059867675000;0.00534138696560891;0.0950868232079226;0.0006022685556187790;0.3358292080322350;;;
10;226;0.845243925862829000;0.00533630988473606;0.0948581468815868;0.0005988714634479430;0.3344106108084190;;;
10;227;0.847175848004294000;0.00533135553899032;0.0946291284801897;0.0005955098099894470;0.3330084651786610;;;
10;228;0.849116257793193000;0.00532661973138155;0.0943997659476692;0.0005921823440779320;0.3316221388181610;;;
10;229;0.851051431111033000;0.00532201976655079;0.0941700572062387;0.0005888890935939630;0.3302517132497830;;;
10;230;0.852988557042097000;0.00531759542299979;0.0939400001560576;0.0005856290928435020;0.3288967126442750;;;
10;231;0.854918447320942000;0.00531329084860805;0.0937095926748954;0.0005824021258946960;0.3275570802928200;;;
10;232;0.856857763148381000;0.00530920441265370;0.0934788326177887;0.0005792072523221540;0.3262323512783020;;;
10;233;0.858778366191539000;0.00530516098938381;0.0932477178166923;0.0005760440346256350;0.3249223418457860;;;
10;234;0.860701666357097000;0.00530129489464375;0.0930162460801224;0.0005729122758069510;0.3236270032074140;;;
10;235;0.862630276695797000;0.00529761466876094;0.0927844151927927;0.0005698108358084930;0.3223457529797820;;;
10;236;0.864547691755885000;0.00529402477756538;0.0925522229152440;0.0005667400028990020;0.3210788147490590;;;
10;237;0.866478013361776000;0.00529066568119133;0.0923196669834651;0.0005636986585653830;0.3198256154347750;;;
10;238;0.868414335366700000;0.00528749398677830;0.0920867451085062;0.0005606864041662890;0.3185859877997640;;;
10;239;0.870327898433208000;0.00528433622086587;0.0918534549760856;0.0005577030680225310;0.3173598929544700;;;
10;240;0.872255052159477000;0.00528140863380246;0.0916197942461864;0.0005547478013008330;0.3161469060595680;;;
10;241;0.874169353770270000;0.00527855448363602;0.0913857605526458;0.0005518206672713280;0.3149471205099860;;;
10;242;0.876090396351828000;0.00527588533193784;0.0911513515027361;0.0005489206141080330;0.3137599930631620;;;
10;243;0.877998842573943000;0.00527328829696257;0.0909165646767365;0.0005460477090201840;0.3125856180051190;;;
10;244;0.879921780971733000;0.00527092139343570;0.0906813976274957;0.0005432011447808120;0.3114235890522530;;;
10;245;0.881842285092776000;0.00526868423145447;0.0904458478799858;0.0005403807694203240;0.3102738738963300;;;
10;246;0.883743213547993000;0.00526647209556255;0.0902099129308463;0.0005375860113098670;0.3091361989012800;;;
10;247;0.885679115984392000;0.00526460948556812;0.0899735902479183;0.0005348165132507850;0.3080104124578770;;;
10;248;0.887575887029163000;0.00526265480999117;0.0897368772697692;0.0005320719227490930;0.3068963649407030;;;
10;249;0.889505692446984000;0.00526103600507878;0.0894997714052068;0.0005293518903895910;0.3057939077836820;;;
10;250;0.891416469775414000;0.00525944181757119;0.0892622700327824;0.0005266558692369990;0.3047027774291120;;;
10;251;0.893315755696686000;0.00525791883359087;0.0890243705002843;0.0005239837216762890;0.3036229460775330;;;
10;252;0.895223763790777000;0.00525658358900583;0.0887860701242189;0.0005213349086836410;0.3025541530003480;;;
10;253;0.897138226838964000;0.00525541979648224;0.0885473661892811;0.0005187088982231510;0.3014961401178930;;;
10;254;0.899046721157465000;0.00525435801958482;0.0883082559478129;0.0005161057617089860;0.3004489992447710;;;
10;255;0.900972224653331000;0.00525352983119831;0.0880687366192498;0.0005135249704320230;0.2994124730652360;;;
10;256;0.902871772285190000;0.00525268198977836;0.0878288053895549;0.0005109660069289900;0.2983863094283140;;;
260;268;0.925306849838219000;0.00525238157759519;0.0849164297093079;0.0004820168478362680;0.2867911502853600;;;
260;269;0.927208325301198000;0.00525324743234948;0.0846708713443659;0.0004797163974343020;0.2858882545223990;;;
260;270;0.929127404373048000;0.00525434036372527;0.0844248578176636;0.0004774339192292420;0.2849940908180810;;;
260;271;0.931019301206269000;0.00525540629618441;0.0841783857356024;0.0004751691160691760;0.2841085267483770;;;
260;272;0.932926535409847000;0.00525668307745502;0.0839314516600568;0.0004729215268958230;0.2832313310857710;;;
260;273;0.934857398335989000;0.00525821802607950;0.0836840521075337;0.0004706910295307550;0.2823624745972480;;;
260;274;0.936753444460468000;0.00525968334444743;0.0834361835483130;0.0004684774926940130;0.2815019226231910;;;
260;275;0.938673536900964000;0.00526140742331753;0.0831878424055660;0.0004662804631815160;0.2806494467514200;;;
260;276;0.940583116868738000;0.00526319536643456;0.0829390250544524;0.0004640996468407930;0.2798049131773080;;;
260;277;0.942498441312565000;0.00526514120690863;0.0826897278211938;0.0004619350804793980;0.2789683873141180;;;
260;278;0.944422431915582000;0.00526726022641701;0.0824399469821247;0.0004597864675091570;0.2781397335852840;;;
260;279;0.946344512543291000;0.00526949245320118;0.0821896787627190;0.0004576535143710310;0.2773188175879790;;;
260;280;0.948262141733201000;0.00527182296966395;0.0819389193365917;0.0004555359304744050;0.2765055060668000;;;
260;281;0.950186344546698000;0.00527431401442292;0.0816876648244749;0.0004534335794888240;0.2756997589136460;;;
260;282;0.952117353605318000;0.00527696580063496;0.0814359112931679;0.0004513461677915470;0.2749014402103260;;;
260;283;0.954036292672347000;0.00527967634543427;0.0811836547544589;0.0004492737068129810;0.2741105994936830;;;
260;284;0.955978842669432000;0.00528264038112545;0.0809308911640198;0.0004472157485721210;0.2733270061389860;;;
260;285;0.957901475439161000;0.00528561793600878;0.0806776164202713;0.0004451721469474930;0.2725506130130320;;;
260;286;0.959848228897380000;0.00528885291593689;0.0804238263632179;0.0004431427550379760;0.2717813724615640;;;
260;287;0.961789158798024000;0.00529217897385853;0.0801695167732518;0.0004411272752772830;0.2710191442230850;;;
260;288;0.963724425387332000;0.00529559778491114;0.0799146833699257;0.0004391255519601120;0.2702638746573190;;;
260;289;0.965668025747819000;0.00529918697818555;0.0796593218106911;0.0004371374318864980;0.2695155115921770;;;
260;290;0.967625762234271000;0.00530297878298341;0.0794034276896037;0.0004351627548256410;0.2687739984519370;;;
260;291;0.969564593127659000;0.00530679262115592;0.0791469965359926;0.0004332013567543270;0.2680392762270990;;;
260;292;0.971520800680568000;0.00531082428826601;0.0788900238130935;0.0004312527886947600;0.2673111091802170;;;
260;293;0.973486337134449000;0.00531503345847964;0.0786325049166437;0.0004293171651348040;0.2665896100998290;;;
260;294;0.975447499084733000;0.00531934395989160;0.0783744351734384;0.0004273941742030450;0.2658746276905890;;;
260;295;0.977404479508664000;0.00532375734244121;0.0781158098398465;0.0004254836405135770;0.2651660949639900;;;
260;296;0.979368703165736000;0.00532833618717675;0.0778566241002844;0.0004235853833842180;0.2644639414869970;;;
260;297;0.981354501001958000;0.00533315859846392;0.0775968730656465;0.0004216992232485210;0.2637680973671860;;;
260;298;0.983336873750603000;0.00533809043060980;0.0773365517716915;0.0004198251056875640;0.2630785709869150;;;
260;299;0.985321682574951000;0.00534316204740731;0.0770756551773816;0.0004179627047753630;0.2623952007144470;;;
260;300;0.987328979176690000;0.00534848391670152;0.0768141781631739;0.0004161119597876790;0.2617179909061940;;;
260;301;0.989325133377320000;0.00535387210276151;0.0765521155292624;0.0004142725398478080;0.2610467761117020;;;
260;302;0.991310332638873000;0.00535933123821240;0.0762894619937680;0.0004124445023398780;0.2603816351597590;;;
260;303;0.993310367982380000;0.00536500078925323;0.0760262121908751;0.0004106276361903570;0.2597224780842330;;;
260;304;0.995314186334585000;0.00537081917692160;0.0757623606689136;0.0004088216014160840;0.2590691329755870;;;
260;305;0.997344908535559000;0.00537691420222107;0.0754979018883821;0.0004070264333104190;0.2584216653182330;;;
260;306;0.999357205436749000;0.00538304115484498;0.0752328302199129;0.0004052419085648830;0.2577799770414360;;;
260;307;1.001391357136780000;0.00538941849504956;0.0749671399421747;0.0004034679225518210;0.2571440454223750;;;
260;308;1.003436288229600000;0.00539598606071241;0.0747008252397108;0.0004017042401649340;0.2565137647166990;;;
260;309;1.005500968731630000;0.00540279321128258;0.0744338802007119;0.0003999507460893970;0.2558891054902090;;;
260;310;1.007533986286070000;0.00540956646113938;0.0741662988147183;0.0003982074332736470;0.2552701079807290;;;
260;311;1.009604690749500000;0.00541667453042168;0.0738980749702522;0.0003964738121822710;0.2546565033552400;;;
260;312;1.011684706619770000;0.00542397075901296;0.0736292024523741;0.0003947501019813460;0.2540484772953030;;;
260;313;1.013754158860300000;0.00543134627193351;0.0733596749401621;0.0003930359185351670;0.2534458284599660;;;
260;314;1.015848097008710000;0.00543899136865773;0.0730894860041118;0.0003913312282481790;0.2528485809663140;;;
260;315;1.017946672674570000;0.00544680032789740;0.0728186291034510;0.0003896358655366570;0.2522566742524880;;;
260;316;1.020044452804880000;0.00545474480995200;0.0725470975833690;0.0003879496652639120;0.2516700481603820;;;
260;317;1.022156352381140000;0.00546290667568495;0.0722748846721543;0.0003862725590269070;0.2510887055449430;;;
260;318;1.024288642575750000;0.00547131985369819;0.0720019834782391;0.0003846043637850890;0.2505125752546490;;;
260;319;1.026427212098060000;0.00547990918456998;0.0717283869871452;0.0003829448810518240;0.2499415761378630;;;
260;320;1.028572492581300000;0.00548868045942275;0.0714540880583285;0.0003812941330828180;0.2493757714310050;;;
260;321;1.030722004300230000;0.00549761895577008;0.0711790794219172;0.0003796517922889060;0.2488149963195810;;;
260;322;1.032896711097160000;0.00550683968738569;0.0709033536753392;0.0003780178577327020;0.2482592998793390;;;
260;323;1.035100096772470000;0.00551636255874222;0.0706269032798347;0.0003763922021721430;0.2477086492301490;;;
260;324;1.037300418249050000;0.00552601811365069;0.0703497205568480;0.0003747745814502010;0.2471629348979260;;;
260;325;1.039495201850680000;0.00553579611083060;0.0700717976842949;0.0003731649596929540;0.2466221849518260;;;
260;326;1.041729107874080000;0.00554593702829598;0.0697931266926991;0.0003715632813942450;0.2460864155414530;;;
260;327;1.043970358658460000;0.00555626939529997;0.0695136994611918;0.0003699691640351060;0.2455554267892180;;;
260;328;1.046207707251510000;0.00556673890874750;0.0692335077133700;0.0003683827393984540;0.2450293600972160;;;
260;329;1.048480125962060000;0.00557755204878612;0.0689525430130052;0.0003668037076032440;0.2445080712926620;;;
260;330;1.050770560265850000;0.00558862162969908;0.0686707967595981;0.0003652320636031740;0.2439916128960310;;;
260;331;1.053073748689170000;0.00559992157095420;0.0683882601837699;0.0003636676860284740;0.2434799610309160;;;
260;332;1.055396292405910000;0.00561148560679738;0.0681049243424851;0.0003621102380686550;0.2429729481187540;;;
260;333;1.057727032112110000;0.00562326056076380;0.0678207801140965;0.0003605598669954480;0.2424707317396310;;;
260;334;1.060075591237650000;0.00563529742184644;0.0675358181932055;0.0003590163053392490;0.2419731925035300;;;
260;335;1.062445710485420000;0.00564761725904775;0.0672500290853274;0.0003574793715908840;0.2414802692207410;;;
260;336;1.064850106484310000;0.00566029171428501;0.0669634031013547;0.0003559490612123160;0.2409920212184450;;;
260;337;1.067280711004800000;0.00567328016095960;0.0666759303518071;0.0003544252500565710;0.2405084285083490;;;
260;338;1.069690679243910000;0.00568633414189027;0.0663876007408588;0.0003529077031481240;0.2400293969086200;;;
260;339;1.072164400441130000;0.00569990560176339;0.0660984039601323;0.0003513963556754600;0.2395549488007950;;;
520;279;0.945690149939288000;0.00526787026030216;0.0821896787627190;0.0004578291996439970;0.2772655796289780;;;
520;280.2;0.947988856162373000;0.00527070463414588;0.0818887081661265;0.0004552914212121240;0.2762900130507690;;;
520;281.4;0.950259334438611000;0.00527355965319702;0.0815870235163508;0.0004527753844106640;0.2753252093802060;;;
520;282.6;0.952567170653274000;0.00527680212942363;0.0812846179883976;0.0004502809444885720;0.2743711534588820;;;
520;283.8;0.954869201228157000;0.00528019122733906;0.0809814846422881;0.0004478076413346710;0.2734276379849160;;;
520;285;0.957173931607486000;0.00528377477382969;0.0806776164202713;0.0004453551652187550;0.2724945465008940;;;
520;286.2;0.959500968840442000;0.00528766139904732;0.0803730061439480;0.0004429232027001930;0.2715717598655540;;;
520;287.4;0.961803917818322000;0.00529159229012110;0.0800676465113025;0.0004405111406994510;0.2706589744100770;;;
520;288.6;0.964105049089072000;0.00529569449472140;0.0797615300936390;0.0004381189541601660;0.2697562465501140;;;
520;289.8;0.966429645012687000;0.00530010539276062;0.0794546493324186;0.0004357461689838040;0.2688633567076570;;;
520;291;0.968753224609136000;0.00530469070877414;0.0791469965359926;0.0004333924538122250;0.2679801723130410;;;
520;292.2;0.971076102714354000;0.00530945252008597;0.0788385638762281;0.0004310574737474800;0.2671065580965480;;;
520;293.4;0.973420984236354000;0.00531451674281817;0.0785293433850218;0.0004287410246755900;0.2662424594828200;;;
520;294.6;0.975751981897858000;0.00531968567117231;0.0782193269506972;0.0004264426211864190;0.2653876470241480;;;
520;295.8;0.978083398777387000;0.00532503929300444;0.0779085063142799;0.0004241620478390810;0.2645420583309490;;;
520;297;0.980446568733795000;0.00533074963011568;0.0775968730656465;0.0004218990769961480;0.2637056235360140;;;
520;298.2;0.982794143965261000;0.00533655883173460;0.0772844186395418;0.0004196533418303510;0.2628781856790990;;;
520;299.4;0.985177248543796000;0.00534274596051615;0.0769711343114582;0.0004174245979865500;0.2620596640345940;;;
520;300.6;0.987539940182066000;0.00534900702045117;0.0766570111933718;0.0004152124631683790;0.2612498911196490;;;
520;301.8;0.989916522923175000;0.00535552930829222;0.0763420402293286;0.0004130166781090520;0.2604487763125780;;;
520;303;0.992290427839044000;0.00536222423699262;0.0760262121908751;0.0004108369749615090;0.2596562235496460;;;
520;304.2;0.994687737054234000;0.00536923538951032;0.0757095176723255;0.0004086732011122030;0.2588722097129490;;;
520;305.4;0.997083311859008000;0.00537642608662292;0.0753919470858586;0.0004065249374979230;0.2580965431550370;;;
520;306.6;0.999506236748513000;0.00538395389380186;0.0750734906564375;0.0004043918861936260;0.2573291084368540;;;
520;307.8;1.001899731852640000;0.00539151682619407;0.0747541384165427;0.0004022739824025720;0.2565699386463320;;;
520;309;1.004350384249300000;0.00539957981716600;0.0744338802007119;0.0004001707805842320;0.2558188247062210;;;
520;310.2;1.006769680353360000;0.00540766863339644;0.0741127056398754;0.0003980820652884890;0.2550757039926950;;;
520;311.4;1.009224357707160000;0.00541614389509939;0.0737906041554805;0.0003960076143231260;0.2543405099587300;;;
520;312.6;1.011686208416890000;0.00542485723709363;0.0734675649533921;0.0003939473011624000;0.2536132380478050;;;
520;313.8;1.014150011027860000;0.00543377900902198;0.0731435770175617;0.0003919006351338400;0.2528936497442290;;;
520;315;1.016642469692980000;0.00544305524266000;0.0728186291034510;0.0003898674634599420;0.2521817239323130;;;
520;316.2;1.019138128347660000;0.00545255235049306;0.0724927097312019;0.0003878476173581420;0.2514774300606200;;;
520;317.4;1.021643426233300000;0.00546230747833684;0.0721658071785364;0.0003858409089802310;0.2507807260823980;;;
520;318.6;1.024170708797330000;0.00547238576987650;0.0718379094733776;0.0003838469018523570;0.2500914087936240;;;
520;319.8;1.026685627263710000;0.00548260761122082;0.0715090043861743;0.0003818654915461870;0.2494094911634780;;;
520;321;1.029235659387560000;0.00549322859896727;0.0711790794219172;0.0003798964320389970;0.2487348949177870;;;
520;322.2;1.031827538024910000;0.00550428631691060;0.0708481218118299;0.0003779394647812320;0.2480675341808430;;;
520;323.4;1.034403391374170000;0.00551547514017252;0.0705161185047186;0.0003759944155611810;0.2474073791695140;;;
520;324.6;1.036996270208520000;0.00552697440764852;0.0701830561579631;0.0003740610900727940;0.2467543880623070;;;
520;325.8;1.039621772025650000;0.00553886829670245;0.0698489211281304;0.0003721391617661560;0.2461084327418990;;;
520;327;1.042257229303550000;0.00555103850688709;0.0695136994611918;0.0003702283962310320;0.2454694465313000;;;
520;328.2;1.044909443524830000;0.00556352653805127;0.0691773768823222;0.0003683287336549260;0.2448374798549070;;;
520;329.4;1.047603059280610000;0.00557646397558054;0.0688399387852592;0.0003664397839586120;0.2442123653601910;;;
520;330.6;1.050288758005590000;0.00558959295772815;0.0685013702211992;0.0003645614348098220;0.2435941214333910;;;
520;331.8;1.052991227246460000;0.00560304783876885;0.0681616558872047;0.0003626934477929120;0.2429826841655240;;;
520;333;1.055750197186920000;0.00561704408822151;0.0678207801140965;0.0003608356531815160;0.2423780371912840;;;
520;334.2;1.058516336077610000;0.00563132137588202;0.0674787268538019;0.0003589877491708900;0.2417800771971940;;;
520;335.4;1.061323567720550000;0.00564606360936843;0.0671354796661291;0.0003571495066811060;0.2411887511641980;;;
520;336.6;1.064146351538750000;0.00566114104249120;0.0667910217049347;0.0003553208576028820;0.2406041169037330;;;
520;337.8;1.067006880721900000;0.00567667280061514;0.0664453357036506;0.0003535014035349640;0.2400260111195790;;;
520;339;1.069864707525580000;0.00569245053343181;0.0660984039601323;0.0003516910991036220;0.2394545117494070;;;
520;340.2;1.072787046449610000;0.00570883515597314;0.0657502083207898;0.0003498896654434140;0.2388895409772610;;;
520;341.4;1.075727589605850000;0.00572558467986229;0.0654007301639588;0.0003480968809359740;0.2383310622711200;;;
520;342.6;1.078699906346780000;0.00574277513533981;0.0650499503824660;0.0003463124780242820;0.2377790102627150;;;
520;343.8;1.081717699366320000;0.00576048597513817;0.0646978493653417;0.0003445363370766500;0.2372334239849530;;;
520;345;1.084767765550590000;0.00577865120392900;0.0643444069786255;0.0003427681911845960;0.2366942446920750;;;
520;346.2;1.087848978930160000;0.00579727013040682;0.0639896025452115;0.0003410078224799020;0.2361614505977600;;;
520;347.4;1.090975358882840000;0.00581642359763435;0.0636334148236709;0.0003392550460144740;0.2356350464143810;;;
520;348.6;1.094158065687170000;0.00583617822009179;0.0632758219859891;0.0003375097124574120;0.2351150658393070;;;
520;349.8;1.097384302800700000;0.00585646761012846;0.0629168015941470;0.0003357713516847340;0.2346013232025420;;;
520;351;1.100641369928780000;0.00587723713091765;0.0625563305754724;0.0003340401323056900;0.2340940828590140;;;
520;352.2;1.103958911024410000;0.00589864530115302;0.0621943851966804;0.0003323154642214650;0.2335930839643390;;;
520;353.4;1.107324537014140000;0.00592063449377529;0.0618309410365161;0.0003305972098030990;0.2330983867451800;;;
520;354.6;1.110750154945640000;0.00594327603817093;0.0614659729569067;0.0003288851616280210;0.2326100083563560;;;
520;355.8;1.114235793330090000;0.00596657974074464;0.0610994550725202;0.0003271791958115980;0.2321280313464730;;;
520;357;1.117763552754390000;0.00599045836078438;0.0607313607186220;0.0003254791111073400;0.2316524905474910;;;
520;358.2;1.121397324190030000;0.00601525597327175;0.0603616624171106;0.0003237843024758360;0.2311831396559300;;;
520;359.4;1.125059240507260000;0.00604057043455877;0.0599903318406039;0.0003220948833879500;0.2307202510468860;;;
520;360.6;1.128822782784060000;0.00606680421994024;0.0596173397744355;0.0003204105498589550;0.2302638082891120;;;
520;361.8;1.132652928686270000;0.00609377622182133;0.0592426560764115;0.0003187309013845060;0.2298137333504680;;;
520;363;1.136563331058370000;0.00612157116711323;0.0588662496341599;0.0003170557474707550;0.2293701078674720;;;
520;364.2;1.140558926963750000;0.00615022549593639;0.0584880883198962;0.0003153847850292070;0.2289329422445680;;;
780;283;0.952645139261556000;0.00527620375200667;0.0811836547544589;0.0004496338522748560;0.2740007398888590;;;
780;284.4;0.955320069161839000;0.00528022907825609;0.0808296428365561;0.0004467602474478470;0.2729044006279870;;;
780;285.8;0.957981662666776000;0.00528442582858274;0.0804746258013659;0.0004439147508799360;0.2718221174493610;;;
780;287.2;0.960685486033580000;0.00528910017460834;0.0801185921357146;0.0004410967645654330;0.2707536380493060;;;
780;288.6;0.963343865279103000;0.00529376877002207;0.0797615300936390;0.0004383056894606880;0.2696987080382740;;;
780;290;0.966048516830363000;0.00529893920269178;0.0794034276896037;0.0004355412057285180;0.2686572437927390;;;
780;291.4;0.968744692207809000;0.00530430982852112;0.0790442726914589;0.0004328026939379280;0.2676289766742310;;;
780;292.8;0.971430055257362000;0.00530986749470942;0.0786840526131269;0.0004300895273533200;0.2666136319455460;;;
780;294.2;0.974141462983678000;0.00531581638323726;0.0783227547070037;0.0004274013564483080;0.2656111055216900;;;
780;295.6;0.976834755744151000;0.00532191433300138;0.0779603659560629;0.0004247375377952590;0.2646211103213180;;;
780;297;0.979558224055035000;0.00532842864624911;0.0775968730656465;0.0004220978305819590;0.2636436090241260;;;
780;298.4;0.982275982836445000;0.00533516249538692;0.0772322624549273;0.0004194815686051600;0.2626782987796120;;;
780;299.8;0.985025387831952000;0.00534232072368077;0.0768665202480277;0.0004168883453675240;0.2617250379465220;;;
780;301.2;0.987756189983562000;0.00534963242398682;0.0764996322647755;0.0004143177408926410;0.2607836762443360;;;
780;302.6;0.990508714281104000;0.00535731617064344;0.0761315840110811;0.0004117691851053360;0.2598539684605600;;;
780;304;0.993258079794870000;0.00536524206213121;0.0757623606689136;0.0004092424843613240;0.2589359063905860;;;
780;305.4;0.996039250405535000;0.00537359846296608;0.0753919470858586;0.0004067370345251390;0.2580292227778330;;;
780;306.8;0.998810112562631000;0.00538216070127907;0.0750203277642326;0.0004042524748310550;0.2571338038356940;;;
780;308.2;1.001614411113780000;0.00539116537514707;0.0746474868497332;0.0004017882949572620;0.2562494407334320;;;
780;309.6;1.004424280640630000;0.00540046613968153;0.0742734081195987;0.0003993442147503720;0.2553760711988290;;;
780;311;1.007237607828720000;0.00541005210060146;0.0738980749702522;0.0003969196866914460;0.2545134625189350;;;
780;312.4;1.010078342589000000;0.00542005691501885;0.0735214704044009;0.0003945145017626340;0.2536615988342140;;;
780;313.8;1.012924244791270000;0.00543036096973964;0.0731435770175617;0.0003921280666997570;0.2528202181840250;;;
780;315.2;1.015770349600220000;0.00544094389627899;0.0727643769839812;0.0003897602376101590;0.2519893481325620;;;
780;316.6;1.018652483158730000;0.00545199856010597;0.0723838520419166;0.0003874104894769680;0.2511687714262360;;;
780;318;1.021545472077950000;0.00546339231817307;0.0720019834782391;0.0003850783877765740;0.2503583292701060;;;
